player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.primaryNumber,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.height,player.weight,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,player.strikeZoneTop,player.strikeZoneBottom,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.nickName,player.pronunciation,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.nameTitle,player.nameSuffix
692623,2024,1,1,N,694,Caribes de Anzoategui,/api/v1/teams/694,2024,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,True,Leonard Garcia,/api/v1/people/692623,Leonard,Garcia,,2003-08-11,21,Barcelona,Venezuela,"6' 2""",165,True,1,Pitcher,Pitcher,P,Leonard,Garcia,Jesus,"Garcia, L",M,Tayupo,True,True,L,Left,L,Left,Leonard Garcia,leonard-garcia-692623,Leonard Garcia,"Garcia, Leonard","Garcia, L",L Garcia,Leonard Jesus Garcia,"Garcia, Leonard Jesus",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
681617,2024,1,77,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Kevin Garcia,/api/v1/people/681617,Kevin,Garcia,,1999-11-25,24,Valencia,Venezuela,"6' 0""",170,True,1,Pitcher,Pitcher,P,Kevin,Garcia,Daniel,"Garcia, K",M,Tovar,True,False,L,Left,L,Left,Kevin Garcia,kevin-garcia-681617,Kevin Garcia,"Garcia, Kevin","Garcia, K",K Garcia,Kevin Daniel Garcia,"Garcia, Kevin Daniel",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
683014,2024,1,1,N,694,Caribes de Anzoategui,/api/v1/teams/694,2024,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,True,Richard Guasch,/api/v1/people/683014,Richard,Guasch,91,1998-04-10,26,Santiago de Cuba,Cuba,"6' 4""",205,True,1,Pitcher,Pitcher,P,Richard,Guasch,,Guasch,M,Cala,True,True,R,Right,R,Right,Richard Guasch,richard-guasch-683014,Richard Guasch,"Guasch, Richard","Guasch, R",R Guasch,Richard  Guasch,"Guasch, Richard ",3.549,1.627,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
660508,2024,1,1,N,695,Leones del Caracas,/api/v1/teams/695,2024,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,True,Norwith Gudiño,/api/v1/people/660508,Norwith,Gudiño,93,1995-11-22,28,Puerto Cabello,Venezuela,"6' 2""",248,True,1,Pitcher,Pitcher,P,Norwith,Gudiño,Jossue,Gudiño,M,Viloria,True,False,R,Right,R,Right,Norwith Gudiño,norwith-gudino-660508,Norwith Gudiño,"Gudiño, Norwith","Gudiño, N",N Gudiño,Norwith Jossue Gudiño,"Gudiño, Norwith Jossue",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
803247,2024,1,1,N,699,Tigres de Aragua,/api/v1/teams/699,2024,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,True,Jose Guedez,/api/v1/people/803247,Jose,Guedez,,2001-09-27,23,Valencia,Venezuela,"6' 0""",193,True,1,Pitcher,Pitcher,P,Jose,Guedez,Gabriel,Guedez,M,Hernandez,True,False,R,Right,R,Right,Jose Guedez,jose-guedez-803247,Jose Guedez,"Guedez, Jose","Guedez, J",J Guedez,Jose Gabriel Guedez,"Guedez, Jose Gabriel",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
500610,2024,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2024,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,True,Deolis Guerra,/api/v1/people/500610,Deolis,Guerra,35,1989-04-17,35,San Felix,Venezuela,"6' 5""",245,True,1,Pitcher,Pitcher,P,Deolis,Guerra,Alexander,Guerra,M,,True,True,R,Right,R,Right,Deolis Guerra,deolis-guerra-500610,Deolis Guerra,"Guerra, Deolis","Guerra, D",D Guerra,Deolis Alexander Guerra,"Guerra, Deolis Alexander",3.575,1.681,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,Largo,day-OH-lease,2015-06-27,,,,
448855,2024,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2024,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,True,Junior Guerra,/api/v1/people/448855,Junior,Guerra,41,1985-01-16,39,San Felix,VEN,"6' 0""",235,True,1,Pitcher,Pitcher,P,Junior,Guerra,J.,"Guerra, J",M,,True,True,R,Right,R,Right,Junior Guerra,junior-guerra-448855,Junior Guerra,"Guerra, Junior","Guerra, J",J Guerra,Junior J. Guerra,"Guerra, Junior J.",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,Cabezon,,2015-06-12,,,,
570145,2024,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Ismael Guillón,/api/v1/people/570145,Ismael,Guillón,74,1992-02-13,32,Valencia,Venezuela,"6' 2""",222,False,1,Pitcher,Pitcher,P,Ismael,Guillón,Jose,Guillón,M,Carache,True,True,L,Left,L,Left,Ismael Guillón,ismael-guillon-570145,Ismael Guillón,"Guillón, Ismael","Guillón, I",I Guillón,Ismael Jose Guillón,"Guillón, Ismael Jose",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,gee-OWN,,,,,
621591,2024,1,77,N,695,Leones del Caracas,/api/v1/teams/695,2024,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,True,Alfred Gutierrez,/api/v1/people/621591,Alfred,Gutierrez,80,1995-06-12,29,Nueva Esparta,Venezuela,"6' 1""",200,True,1,Pitcher,Pitcher,P,Alfred,Gutierrez,Samuel,"Gutierrez, A",M,,True,False,R,Right,R,Right,Alfred Gutierrez,alfred-gutierrez-621591,Alfred Gutierrez,"Gutierrez, Alfred","Gutierrez, A",A Gutierrez,Alfred Samuel Gutierrez,"Gutierrez, Alfred Samuel",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
675842,2024,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Emilker Guzman,/api/v1/people/675842,Emilker,Guzman,96,1999-02-10,25,Caracas,Venezuela,"5' 10""",185,True,1,Pitcher,Pitcher,P,Emilker,Guzman,Jose,"Guzman, E",M,Beomon,True,True,R,Right,R,Right,Emilker Guzman,emilker-guzman-675842,Emilker Guzman,"Guzman, Emilker","Guzman, E",E Guzman,Emilker Jose Guzman,"Guzman, Emilker Jose",3.301,1.504,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
665859,2024,1,64,N,695,Leones del Caracas,/api/v1/teams/695,2024,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,True,Wilkel Hernandez,/api/v1/people/665859,Wilkel,Hernandez,85,1999-04-13,25,La Carlota,Venezuela,"6' 3""",195,True,1,Pitcher,Pitcher,P,Wilkel,Hernandez,Fernando,"Hernandez, W",M,Ramirez,True,False,R,Right,R,Right,Wilkel Hernandez,wilkel-hernandez-665859,Wilkel Hernandez,"Hernandez, Wilkel","Hernandez, W",W Hernandez,Wilkel Fernando Hernandez,"Hernandez, Wilkel Fernando",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
678707,2024,1,1,N,694,Caribes de Anzoategui,/api/v1/teams/694,2024,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,True,Cristian Hernandez,/api/v1/people/678707,Cristian,Hernandez,94,2000-09-23,24,Cumana,Venezuela,"6' 3""",180,True,1,Pitcher,Pitcher,P,Cristian,Hernandez,Gregorio,"Hernandez, Cr",M,Velasquez,True,False,R,Right,R,Right,Cristian Hernandez,cristian-hernandez-678707,Cristian Hernandez,"Hernandez, Cristian","Hernandez, C",C Hernandez,Cristian Gregorio Hernandez,"Hernandez, Cristian Gregorio",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
696095,2024,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2024,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,True,Angel Hernandez,/api/v1/people/696095,Angel,Hernandez,,2000-05-06,24,Ciudad Bolivar,Venezuela,"6' 2""",180,True,1,Pitcher,Pitcher,P,Angel,Hernandez,Junior,"Hernandez, A",M,Hernandez,True,False,L,Left,L,Left,Angel Hernandez,angel-hernandez-696095,Angel Hernandez,"Hernandez, Angel","Hernandez, A",A Hernandez,Angel Junior Hernandez,"Hernandez, Angel Junior",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
681619,2024,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Robinson Hernandez,/api/v1/people/681619,Robinson,Hernandez,,1999-06-11,25,Tucacas,Venezuela,"6' 0""",186,True,1,Pitcher,Pitcher,P,Robinson,Hernandez,Yosue,"Hernandez, R",M,Navarro,True,False,R,Right,R,Right,Robinson Hernandez,robinson-hernandez-681619,Robinson Hernandez,"Hernandez, Robinson","Hernandez, R",R Hernandez,Robinson Yosue Hernandez,"Hernandez, Robinson Yosue",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
678973,2024,1,94,N,699,Tigres de Aragua,/api/v1/teams/699,2024,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,True,Eiker Huizi,/api/v1/people/678973,Eiker,Huizi,,2000-09-24,24,Caracas,Venezuela,"6' 0""",155,True,1,Pitcher,Pitcher,P,Eiker,Huizi,Enrique,Huizi,M,Vasquez,True,True,R,Right,R,Right,Eiker Huizi,eiker-huizi-678973,Eiker Huizi,"Huizi, Eiker","Huizi, E",E Huizi,Eiker Enrique Huizi,"Huizi, Eiker Enrique",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
621594,2024,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Eudis Idrogo,/api/v1/people/621594,Eudis,Idrogo,89,1995-06-06,29,Anzoategui,Venezuela,"6' 1""",198,True,1,Pitcher,Pitcher,P,Eudis,Idrogo,Joel,Idrogo,M,,True,True,L,Left,L,Left,Eudis Idrogo,eudis-idrogo-621594,Eudis Idrogo,"Idrogo, Eudis","Idrogo, E",E Idrogo,Eudis Joel Idrogo,"Idrogo, Eudis Joel",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
500872,2024,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Gregory Infante,/api/v1/people/500872,Gregory,Infante,53,1987-07-10,37,Caracas,Venezuela,"6' 1""",200,True,1,Pitcher,Pitcher,P,Gregory,Infante,Alexander,"Infante, G",M,,True,True,R,Right,R,Right,Gregory Infante,gregory-infante-500872,Gregory Infante,"Infante, Gregory","Infante, G",G Infante,Gregory Alexander Infante,"Infante, Gregory Alexander",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,El Meteorico,,2010-09-07,,,,
642381,2024,1,1,N,697,Bravos de Margarita,/api/v1/teams/697,2024,3349,Estadio Nueva Esparta,/api/v1/venues/3349,mar,t697,MAR,Bravos,Porlamar,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,True,Dedgar Jimenez,/api/v1/people/642381,Dedgar,Jimenez,53,1996-03-06,28,Araure,Venezuela,"6' 3""",240,True,1,Pitcher,Pitcher,P,Dedgar,Jimenez,Alfonzo,"Jimenez, D",M,Gallardo,True,True,L,Left,L,Left,Dedgar Jimenez,dedgar-jimenez-642381,Dedgar Jimenez,"Jimenez, Dedgar","Jimenez, D",D Jimenez,Dedgar Alfonzo Jimenez,"Jimenez, Dedgar Alfonzo",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
650492,2024,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Domingo Jimenez,/api/v1/people/650492,Domingo,Jimenez,49,1993-08-29,31,San Cristobal,Dominican Republic,"6' 3""",175,True,1,Pitcher,Pitcher,P,Domingo,Jimenez,,"Jimenez, D",M,,True,False,R,Right,R,Right,Domingo Jimenez,domingo-jimenez-650492,Domingo Jimenez,"Jimenez, Domingo","Jimenez, D",D Jimenez,Domingo Jimenez,"Jimenez, Domingo",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
621592,2024,1,1,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Eduardo Jiménez,/api/v1/people/621592,Eduardo,Jiménez,65,1995-04-04,29,Araya,Venezuela,"6' 2""",215,True,1,Pitcher,Pitcher,P,Eduardo,Jiménez,Rafael,"Jimenez, E",M,,True,False,R,Right,R,Right,Eduardo Jiménez,eduardo-jimenez-621592,Eduardo Jiménez,"Jiménez, Eduardo","Jiménez, E",E Jimenez,Eduardo Rafael Jiménez,"Jiménez, Eduardo Rafael",3.467,1.589,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,Jimmy,,2019-05-07,,,,
660734,2024,1,1,N,697,Bravos de Margarita,/api/v1/teams/697,2024,3349,Estadio Nueva Esparta,/api/v1/venues/3349,mar,t697,MAR,Bravos,Porlamar,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,True,Jesus Lage,/api/v1/people/660734,Jesus,Lage,93,1997-12-01,26,Valencia,Venezuela,"6' 1""",155,True,6,Shortstop,Infielder,SS,Jesus,Lage,Alejandro,Lage,M,Siso,True,True,S,Switch,R,Right,Jesus Lage,jesus-lage-660734,Jesus Lage,"Lage, Jesus","Lage, J",J Lage,Jesus Alejandro Lage,"Lage, Jesus Alejandro",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,6,Shortstop,Infielder,SS,,,,,,,
642582,2024,1,1,N,697,Bravos de Margarita,/api/v1/teams/697,2024,3349,Estadio Nueva Esparta,/api/v1/venues/3349,mar,t697,MAR,Bravos,Porlamar,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,True,Werner Leal,/api/v1/people/642582,Werner,Leal,,1995-07-08,29,Puerto Cabello,Venezuela,"6' 1""",160,True,1,Pitcher,Pitcher,P,Werner,Leal,Jose,"Leal, W",M,Leal,True,True,R,Right,R,Right,Werner Leal,werner-leal-642582,Werner Leal,"Leal, Werner","Leal, W",W Leal,Werner Jose Leal,"Leal, Werner Jose",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
606140,2024,1,62,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Aliangel Lopez,/api/v1/people/606140,Aliangel,Lopez,,1994-02-18,30,El Tigre,Venezuela,"6' 1""",175,True,1,Pitcher,Pitcher,P,Aliangel,Lopez,Frank,"Lopez, A",M,Guerra,True,True,L,Left,L,Left,Aliangel Lopez,aliangel-lopez-606140,Aliangel Lopez,"Lopez, Aliangel","Lopez, A",A Lopez,Aliangel Frank Lopez,"Lopez, Aliangel Frank",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
682845,2024,1,1,N,695,Leones del Caracas,/api/v1/teams/695,2024,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,True,Rito Lugo,/api/v1/people/682845,Rito,Lugo,,1995-11-03,28,Naiguata,Venezuela,"5' 10""",185,True,1,Pitcher,Pitcher,P,Rito,Lugo,Alberto Manaure,Lugo,M,Guerra,True,True,L,Left,L,Left,Rito Lugo,rito-lugo-682845,Rito Lugo,"Lugo, Rito","Lugo, R",R Lugo,Rito Alberto Manaure Lugo,"Lugo, Rito Alberto Manaure",3.301,1.504,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
680632,2024,1,89,N,694,Caribes de Anzoategui,/api/v1/teams/694,2024,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,True,Rafael Marcano,/api/v1/people/680632,Rafael,Marcano,,2000-04-20,24,Punta Cardon,Venezuela,"6' 1""",170,True,1,Pitcher,Pitcher,P,Rafael,Marcano,Alfonso,Marcano,M,Ochoa,True,True,L,Left,L,Left,Rafael Marcano,rafael-marcano-680632,Rafael Marcano,"Marcano, Rafael","Marcano, R",R Marcano,Rafael Alfonso Marcano,"Marcano, Rafael Alfonso",3.411,1.565,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
644403,2024,1,1,N,696,Navegantes del Magallanes,/api/v1/teams/696,2024,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,True,Luis Martinez,/api/v1/people/644403,Luis,Martinez,97,1995-01-29,29,Carupano,Venezuela,"6' 6""",200,True,1,Pitcher,Pitcher,P,Luis,Martinez,,"Martinez, L",M,Mendez,True,False,R,Right,R,Right,Luis Martinez,luis-martinez-644403,Luis Martinez,"Martinez, Luis","Martinez, L",L Martinez,Luis Martinez,"Martinez, Luis",3.656,1.677,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
641849,2024,1,64,N,698,Tiburones de La Guaira,/api/v1/teams/698,2024,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,True,Aaron McGarity,/api/v1/people/641849,Aaron,McGarity,91,1995-01-31,29,Richmond,USA,"6' 3""",185,True,1,Pitcher,Pitcher,P,Aaron,McGarity,Jones,McGarity,M,,True,False,R,Right,R,Right,Aaron McGarity,aaron-mcgarity-641849,Aaron McGarity,"McGarity, Aaron","McGarity, A",A McGarity,Aaron Jones McGarity,"McGarity, Aaron Jones",3.49,1.601,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,VA,2017.0,,
691869,2024,1,1,N,693,Cardenales de Lara,/api/v1/teams/693,2024,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,True,Brian McKenna,/api/v1/people/691869,Brian,McKenna,97,1992-11-19,31,New York,USA,"6' 0""",202,True,1,Pitcher,Pitcher,P,Brian,McKenna,,McKenna,M,,True,True,R,Right,R,Right,Brian McKenna,brian-mckenna-691869,Brian McKenna,"McKenna, Brian","McKenna, B",B McKenna,Brian  McKenna,"McKenna, Brian ",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,NY,,,
671781,2024,1,74,N,699,Tigres de Aragua,/api/v1/teams/699,2024,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,True,Christian Mejias,/api/v1/people/671781,Christian,Mejias,82,1999-05-19,25,Valencia,Venezuela,"6' 0""",160,True,1,Pitcher,Pitcher,P,Christian,Mejias,Josuel,Mejias,M,Cordero,True,False,R,Right,R,Right,Christian Mejias,christian-mejias-671781,Christian Mejias,"Mejias, Christian","Mejias, C",C Mejias,Christian Josuel Mejias,"Mejias, Christian Josuel",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
678287,2024,1,89,N,692,Aguilas del Zulia,/api/v1/teams/692,2024,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,True,Alejandro Melean,/api/v1/people/678287,Alejandro,Melean,97,2000-10-11,24,Maracaibo,Venezuela,"6' 0""",175,True,1,Pitcher,Pitcher,P,Alejandro,Melean,Jesus,Melean,M,Martinez,True,True,R,Right,R,Right,Alejandro Melean,alejandro-melean-678287,Alejandro Melean,"Melean, Alejandro","Melean, A",A Melean,Alejandro Jesus Melean,"Melean, Alejandro Jesus",3.371,1.535,135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,,,,,,,
